sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,sy_dist
1,2,0,Radial Velocity,2013,Ground,20.5266000
1,2,0,Radial Velocity,2013,Ground,20.5266000
1,2,0,Radial Velocity,2023,Ground,20.5266000
1,4,0,Radial Velocity,2015,Ground,20.1903000
1,4,0,Radial Velocity,2015,Ground,20.1903000
1,4,0,Radial Velocity,2015,Ground,20.1903000
1,4,0,Radial Velocity,2015,Ground,20.1903000
1,4,0,Radial Velocity,2017,Ground,20.1903000
1,4,0,Radial Velocity,2017,Ground,20.1903000
1,2,0,Radial Velocity,2017,Ground,5.3748400
1,2,0,Radial Velocity,2017,Ground,5.3748400
1,1,0,Radial Velocity,2015,Ground,23.6190000
2,1,0,Radial Velocity,2020,Ground,6.3325600
2,1,0,Radial Velocity,2020,Ground,6.3325600
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
1,1,0,Radial Velocity,2012,Ground,29.4214000
2,2,0,Transit,2020,Space,27.3644000
2,2,0,Transit,2020,Space,27.3644000
2,2,0,Radial Velocity,2020,Ground,27.3644000
1,2,0,Radial Velocity,2019,Ground,9.4863700
1,2,0,Radial Velocity,2019,Ground,9.4863700
1,2,0,Radial Velocity,2020,Ground,9.4863700
1,3,0,Transit,2019,Space,9.4418100
1,3,0,Transit,2019,Space,9.4418100
1,3,0,Transit,2019,Space,9.4418100
1,3,0,Radial Velocity,2019,Multiple Locales,9.4418100
1,3,0,Radial Velocity,2019,Multiple Locales,9.4418100
1,1,0,Radial Velocity,2010,Ground,20.3779000
1,3,0,Transit,2021,Space,9.4126300
1,3,0,Transit,2021,Space,9.4126300
1,3,0,Transit,2021,Space,9.4126300
1,3,0,Radial Velocity,2023,Ground,9.4126300
1,3,0,Radial Velocity,2023,Ground,9.4126300
1,1,0,Radial Velocity,2018,Ground,13.7430000
1,2,0,Transit,2022,Space,15.8095000
1,2,0,Transit,2022,Space,15.8095000
1,2,0,Transit,2022,Space,15.8095000
1,2,0,Radial Velocity,2022,Ground,15.8095000
1,1,0,Radial Velocity,2021,Ground,7.0314900
1,1,0,Radial Velocity,2017,Ground,16.9287000
1,2,0,Radial Velocity,2016,Ground,18.1459000
1,2,0,Radial Velocity,2016,Ground,18.1459000
1,2,0,Radial Velocity,2019,Ground,5.6757730
1,2,0,Radial Velocity,2019,Ground,5.6757730
1,2,0,Radial Velocity,2019,Ground,5.6757730
1,2,0,Radial Velocity,2019,Ground,5.6757730
2,2,0,Radial Velocity,2021,Ground,11.8893000
2,2,0,Radial Velocity,2021,Ground,11.8893000
2,2,0,Radial Velocity,2021,Ground,11.8893000
2,2,0,Radial Velocity,2021,Ground,11.8893000
1,1,0,Radial Velocity,2014,Ground,12.6631000
1,1,0,Radial Velocity,2014,Ground,12.6631000
1,1,0,Radial Velocity,2019,Ground,21.3362000
1,3,0,Radial Velocity,2011,Ground,9.0645600
1,3,0,Radial Velocity,2011,Ground,9.0645600
1,3,0,Radial Velocity,2011,Ground,9.0645600
1,3,0,Radial Velocity,2011,Ground,9.0645600
1,3,0,Radial Velocity,2014,Ground,9.0645600
1,3,0,Radial Velocity,2014,Ground,9.0645600
1,3,0,Radial Velocity,2020,Ground,9.0645600
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2004,Ground,9.7532100
1,1,0,Radial Velocity,2022,Ground,18.3554000
1,1,0,Radial Velocity,2022,Ground,18.3554000
1,1,0,Radial Velocity,2022,Ground,18.3554000
1,1,0,Radial Velocity,2020,Ground,14.2358000
1,1,0,Radial Velocity,2021,Ground,8.0742600
1,1,0,Radial Velocity,2021,Ground,8.0742600
1,1,0,Imaging,2013,Ground,17.5299000
1,1,0,Radial Velocity,2022,Multiple Locales,7.6177800
1,1,0,Radial Velocity,2016,Ground,10.4092000
1,1,0,Radial Velocity,2016,Ground,10.4092000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2005,Ground,6.2981000
1,3,0,Radial Velocity,2007,Ground,6.2981000
1,3,0,Radial Velocity,2007,Ground,6.2981000
1,3,0,Radial Velocity,2007,Ground,6.2981000
1,3,0,Radial Velocity,2007,Ground,6.2981000
1,3,0,Radial Velocity,2007,Ground,6.2981000
1,3,0,Radial Velocity,2009,Ground,6.2981000
1,3,0,Radial Velocity,2009,Ground,6.2981000
1,3,0,Radial Velocity,2009,Ground,6.2981000
1,3,0,Radial Velocity,2009,Ground,6.2981000
1,1,0,Radial Velocity,2017,Ground,6.4724900
1,1,0,Radial Velocity,2009,Ground,10.3796000
1,1,0,Radial Velocity,2009,Ground,10.3796000
1,1,0,Radial Velocity,2009,Ground,10.3796000
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2011,Ground,7.2439600
3,5,0,Radial Velocity,2013,Ground,7.2439600
3,5,0,Radial Velocity,2013,Ground,7.2439600
3,5,0,Radial Velocity,2013,Ground,7.2439600
1,1,0,Radial Velocity,2007,Ground,4.5489600
2,4,0,Radial Velocity,2010,Ground,16.0272000
2,4,0,Radial Velocity,2010,Ground,16.0272000
2,4,0,Radial Velocity,2010,Ground,16.0272000
2,4,0,Radial Velocity,2010,Ground,16.0272000
2,4,0,Radial Velocity,2010,Ground,16.0272000
2,4,0,Radial Velocity,2016,Ground,16.0272000
2,4,0,Radial Velocity,2016,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,4,0,Radial Velocity,2012,Ground,16.0272000
2,1,0,Radial Velocity,2022,Ground,9.6731500
1,2,0,Radial Velocity,2014,Ground,5.0067100
1,2,0,Radial Velocity,2014,Ground,5.0067100
1,1,0,Radial Velocity,2019,Ground,14.3155000
1,2,0,Radial Velocity,2014,Ground,4.5493900
1,2,0,Radial Velocity,2014,Ground,4.5493900
1,2,0,Radial Velocity,2014,Ground,4.5493900
1,2,0,Radial Velocity,2014,Ground,4.5493900
1,2,0,Radial Velocity,2020,Ground,4.5493900
2,1,0,Radial Velocity,2021,Ground,15.5575000
1,1,0,Radial Velocity,2021,Ground,11.1017000
1,1,0,Radial Velocity,2008,Ground,4.9643500
1,1,0,Radial Velocity,2008,Ground,4.9643500
1,1,0,Radial Velocity,2008,Ground,4.9643500
1,1,0,Radial Velocity,2008,Ground,4.9643500
1,1,0,Radial Velocity,2008,Ground,4.9643500
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2006,Ground,8.8005800
1,2,0,Radial Velocity,2014,Ground,8.8005800
1,2,0,Radial Velocity,2014,Ground,8.8005800
1,2,0,Radial Velocity,2014,Ground,8.8005800
2,1,0,Radial Velocity,1999,Ground,10.7836000
2,1,0,Radial Velocity,1999,Ground,10.7836000
2,1,0,Radial Velocity,1999,Ground,10.7836000
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,1998,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2000,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2005,Ground,4.6751700
1,4,0,Radial Velocity,2010,Ground,4.6751700
1,4,0,Radial Velocity,2010,Ground,4.6751700
1,4,0,Radial Velocity,2010,Ground,4.6751700
1,2,0,Radial Velocity,2020,Ground,3.2900000
1,2,0,Radial Velocity,2020,Ground,3.2900000
2,1,0,Astrometry,2022,Ground,6.2602200
1,1,0,Radial Velocity,2020,Ground,4.4710000
1,1,0,Radial Velocity,2020,Ground,4.4710000
1,1,0,Radial Velocity,2023,Ground,23.8839000
1,1,0,Radial Velocity,2018,Ground,11.9315000
1,1,0,Radial Velocity,2020,Ground,30.6203000
1,1,0,Radial Velocity,2022,Ground,20.5121000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,3,0,Transit,2017,Space,29.6610000
1,1,0,Transit,2021,Ground,655.0130000
1,1,0,Transit,2021,Ground,655.0130000
1,1,0,Imaging,2004,Ground,151.1690000
1,1,0,Imaging,2004,Ground,151.1690000
1,1,0,Imaging,2010,Ground,108.5000000
1,1,0,Imaging,2010,Ground,108.5000000
1,1,0,Imaging,2010,Ground,108.5000000
1,1,0,Imaging,2010,Ground,108.5000000
1,1,0,Imaging,2014,Ground,47.5501000
1,1,0,Transit,2022,Space,363.6600000
1,1,0,Transit,2022,Space,209.2290000
1,1,0,Transit,2022,Space,209.2290000
1,1,0,Radial Velocity,2019,Ground,14.9545000
2,1,0,Radial Velocity,2019,Ground,9.8528000
1,1,0,Radial Velocity,2018,Ground,8.1572800
1,1,0,Radial Velocity,2018,Ground,8.1572800
1,1,0,Radial Velocity,2018,Ground,8.1572800
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
2,1,0,Transit,2006,Ground,158.9790000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Transit,2008,Ground,37.7647000
1,2,0,Radial Velocity,2018,Ground,37.7647000
1,2,0,Radial Velocity,2018,Ground,37.7647000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,1,0,Transit,2009,Ground,142.7510000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Transit,2009,Ground,246.8100000
1,2,0,Radial Velocity,2009,Ground,246.8100000
1,2,0,Radial Velocity,2009,Ground,246.8100000
1,2,0,Radial Velocity,2009,Ground,246.8100000
1,2,0,Radial Velocity,2009,Ground,246.8100000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
2,1,0,Transit,2010,Ground,222.6630000
1,1,0,Transit,2010,Ground,192.5160000
1,1,0,Transit,2010,Ground,192.5160000
1,1,0,Transit,2010,Ground,192.5160000
1,1,0,Transit,2010,Ground,192.5160000
1,1,0,Transit,2010,Ground,192.5160000
1,1,0,Transit,2010,Ground,192.5160000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
3,1,0,Transit,2010,Ground,226.6370000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Transit,2010,Ground,92.3831000
1,2,0,Radial Velocity,2010,Ground,92.3831000
1,2,0,Radial Velocity,2010,Ground,92.3831000
1,2,0,Radial Velocity,2010,Ground,92.3831000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,161.4000000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2010,Ground,202.0780000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2007,Ground,127.7740000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,71.0374000
1,1,0,Transit,2010,Ground,277.2780000
1,1,0,Transit,2010,Ground,277.2780000
1,1,0,Transit,2010,Ground,277.2780000
1,1,0,Transit,2010,Ground,277.2780000
1,1,0,Transit,2010,Ground,277.2780000
1,1,0,Transit,2010,Ground,277.2780000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
2,1,0,Transit,2010,Ground,81.7647000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
1,1,0,Transit,2010,Ground,364.8130000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
2,1,0,Transit,2010,Ground,415.3440000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,300.3840000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
1,1,0,Transit,2010,Ground,141.8370000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
2,1,0,Transit,2011,Ground,199.1730000
1,1,0,Transit,2011,Ground,401.3190000
1,1,0,Transit,2011,Ground,401.3190000
1,1,0,Transit,2011,Ground,401.3190000
1,1,0,Transit,2011,Ground,401.3190000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2011,Ground,313.5760000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2007,Ground,134.5540000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
2,1,0,Transit,2011,Ground,213.9850000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
1,1,0,Transit,2011,Ground,344.0500000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,289.2050000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
2,1,0,Transit,2011,Ground,396.1100000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
1,1,0,Transit,2011,Ground,249.3250000
3,1,0,Transit,2011,Ground,506.9650000
3,1,0,Transit,2011,Ground,506.9650000
3,1,0,Transit,2011,Ground,506.9650000
3,1,0,Transit,2011,Ground,506.9650000
3,1,0,Transit,2011,Ground,506.9650000
3,1,0,Transit,2011,Ground,506.9650000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,294.4190000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2011,Ground,390.5940000
1,1,0,Transit,2012,Ground,255.2060000
1,1,0,Transit,2012,Ground,255.2060000
1,1,0,Transit,2012,Ground,255.2060000
1,1,0,Transit,2012,Ground,255.2060000
1,1,0,Transit,2012,Ground,255.2060000
1,1,0,Transit,2012,Ground,255.2060000
2,1,0,Transit,2012,Ground,697.0040000
2,1,0,Transit,2012,Ground,697.0040000
2,1,0,Transit,2012,Ground,697.0040000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
2,1,0,Transit,2007,Ground,320.4510000
